nit,legal_name,email,email_rep_legal,phone,website,address,city,dept,source_url,matched
1104132836-5,DAZA PEÑA MARIA CAROLINA,,,,,,Piedecuesta,SANTANDER,,false
1117492201-1,QUINTERO ZAMBRANO JARVIS,,,,,,San Gil,SANTANDER,,false
1125797475-1,ESTACION DE SERVICIO EL PEDREGAL RAGONVALIA,JCASTRO_29SIERRA@HOTMAIL.COM,jcastro_29sierra@hotmail.com,3159273060,,KILOMETRO 16 VIA CHINACOTA RAGONVALIA,RAGONVALIA,NORTE DE SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
1126904156-9,CABELLO ACEVEDO DARIO ALBERTO,,,,,,Socorro,SANTANDER,,false
1127060354-0,FRANYER ESTIBEN GARCIA ORTEGA,LEGOCOMPANY274@GMAIL.COM,Franyer098@gmail.com,3104274230,,CALLE 28 #30-44 APTO 211 TORRE 2,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
1148704123-8,APARICIO DIAZ DANIS LUZ,,,,,,Bucaramanga,SANTANDER,,false
1192811155-1,PINEDA QUINTERO LUISA FERNANDA,,,,,,Jesus Maria,SANTANDER,,false
1193127272-5,JDMARTINEZ,JDMARTINEZS2002@GMAIL.COM,jdmartinezs2002@gmail.com,3164043014,,"CALLE 5#3A -17, APTO.1404, BRIZZA APARTAMENTOS",FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
1232894623-7,GARCIA GALINDO YENNY CAROLINA,,,,,,Giron,SANTANDER,,false
13348806-1,RIAÑO GAITAN JESUS MARIA,,,,,,Bucaramanga,SANTANDER,,false
13354965-9,CACERES BORRERO ALONSO,,,,,,Bucaramanga,SANTANDER,,false
13361138-3,TRILLOS VERJEL LUIS FELIPE,,,,,,Piedecuesta,SANTANDER,,false
13364142-7,PUERTO GARZON OLIVERIO,,,,,,Suaita,SANTANDER,,false
13510342-1,MAURICIO ALBERTO SANTOS REY,,mauriciosantos3@yahoo.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13510679-6,LOPEZ CORREA ELKIN WBEIMAR,,,,,,Bucaramanga,SANTANDER,,false
13512594-8,HENRY GAMBOA,SANANTONIO1977@HOTMAIL.COM,sanantonio1977@hotmail.com,3213714434,,CRA 5 # 2-18,ARATOCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13513320-1,BERSELI MORENO GUIZA,TOPOBERSE@HOTMAIL.COM,topoberse@hotmail.com,3115757676,,CARRERA 12 E N 31-50TORRES 2 APTO 204  BARRIO LA CUMBRE,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13516490-9,AYALA CARREÑO NELSON,,,,,,Zapatoca,SANTANDER,,false
13537369-5,COBOS FERREIRA LUIS JAVIER,,,,,,Lebrija,SANTANDER,,false
13538837-5,PEREZ SANCHEZ FERNANDO,,,,,,Lebrija,SANTANDER,,false
13541327-1,TOBASIA HURTADO FREDDY FERNANDO,,,,,,Floridablanca,SANTANDER,,false
13544137-2,SAAVEDRA TOBASIA CRISTIAN ALEXANDER,,,,,,Bucaramanga,SANTANDER,,false
13544141-2,LUIS ALFONSO RUBIO,ALCAM.SEGURIDAD@GMAIL.COM,rubioluis2003@gmail.com,6076879490,WWW.ALCAMSEGURIDAD.COM,CRA 34 NO 48-107,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13615445-1,MASMELA CASTELLANOS URIEL,,,,,,Enciso,SANTANDER,,false
13616501-0,RODRIGUEZ URQUIJO WISTON,,,,,,Puente Nacional,SANTANDER,,false
13620707-6,SILVA ARDILA YEFER,,,,,,Piedecuesta,SANTANDER,,false
13641580-8,CESPEDES DIAZ LUIS GUILLERMO,,,,,,Bucaramanga,SANTANDER,,false
13701552-1,RIVERA SANTOS GILBERTO,,,,,,Charala,SANTANDER,,false
13715508-6,TAPIAS BELTRAN RUBEN DARIO,,,,,,San Gil,SANTANDER,,false
13716890-1,ESTACION DE SERVICIOS LOS CUROS,LOSCUROSEDS@GMAIL.COM,LOSCUROSEDS@HOTMAIL.COM,3219638567,,KM 9 VIA PIEDECUESTA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13718547-7,MANTILLA OLARTE YURL LEWINSON,,,,,,Floridablanca,SANTANDER,,false
13719496-4,CARRILLO PORRAS JHOW ROBINZO,,,,,,Giron,SANTANDER,,false
13722127-2,PEÑA GALINDO JOHNATTAN CRISTIAN,,,,,,Piedecuesta,SANTANDER,,false
13722378-4,ELKIN OSWALDO MANTILLA JAIMES,ESPANTO@HOTMAIL.ES,espanto@hotmail.es,3017567997,,BUCARAMANGA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13743266-8,RONALD AUGUSTO VELANDIA ORTEGA,,ronvel91@hotmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13743809-7,ROJAS PARRA JORGE ALBERTO,,,,,,Piedecuesta,SANTANDER,,false
13744448-6,ARGUELLO  GONZALO,,,,,,Piedecuesta,SANTANDER,,false
13744768-8,JULIAN MAURICIO CIFUENTES PACHON,PROGRAMADORDEOBRAPMP@HOTMAIL.COM,programadordeobrapmp@hotmail.com,3163896070,,CALLE 18 N 32B-43  APTO 802,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13744984-2,BAUTISTA LANDINEZ VICTOR MANUEL,,,,,,Bucaramanga,SANTANDER,,false
13748749-6,CHACON GAVIRIA SAUL,,,,,,Floridablanca,SANTANDER,,false
13831929-1,BADILLO BELTRAN ALFONSO,,,,,,Bucaramanga,SANTANDER,,false
13835637-2,REMOLINA SANCHEZ ALIRIO,,,,,,Bucaramanga,SANTANDER,,false
13839275-8,MENDOZA SOCHA JAVIER ANTONIO,,,,,,Bucaramanga,SANTANDER,,false
13841075-8,CORONEL ACEVEDO HERNANDO,,,,,,Bucaramanga,SANTANDER,,false
13845913-3,CARDENAS FILIMON,,,,,,Bucaramanga,SANTANDER,,false
13846706-1,PATINO MIGUEL ANGEL,,,,,,Bucaramanga,SANTANDER,,false
13849591-3,RUIZ ORTIZ NELSON,,,,,,Bucaramanga,SANTANDER,,false
13861677-7,ALVARO ALONSO AMADO AMADOR,ALVARO.AMADO@GMAIL.COM,alvaro.amado@gmail.com,3158435195,,MANZANA 71 CASA 4 BARRIO LA LOMITA,GRAMALOTE,NORTE DE SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13862332-6,NAVAS  LUDWING MAURICIO,,,,,,Bucaramanga,SANTANDER,,false
13870901-0,ALARCON NIÑO FREDY ALONSO,,,,,,Lebrija,SANTANDER,,false
13873005-1,ROBINSON ANDRES JIMENEZ VARGAS,ROBINSONANDRESJIMENEZ@HOTMAIL.COM,robinsonandresjimenez@hotmail.com,3157850972,,DIAMANTE 3,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13921141-1,AMARILLO NIETO JAIME,,,,,,Capitanejo,SANTANDER,,false
13922086-7,CASTELLANOS VILLAMIZAR JORGE MANUEL,,,,,,Malaga,SANTANDER,,false
13923369-0,LUIS EDUARDO MORENO TORRES,,thomasito1121@yahoo.es,,,,San Jose De Miranda,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13924011-4,ORLANDO ORTIZ LOPEZ,ING.ORLIS.65@GMAIL.COM,ing.orlis.65@gmail.com,3112178281,,CALLE 12 N° 13B-08 BARRIO EL BOSQUE,MaLAGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13927057-6,PADILLA PINTO WILFER ORLANDO,,,,,,Malaga,SANTANDER,,false
13928754-6,YAHIR VILLAMIZAR,VILLANET1@HOTMAIL.COM,elsyfino@gmail.com,6468036,,CALLE 11 # 8-43 APTO 302,MaLAGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13928796-5,ALEX PHABIAN MEJIA MONTAÑEZ,ALPHAME.8007@GMAIL.COM,alphame.8007@gmail.com,3104857780,,CARRERA 34 32 100,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13929678-9,NESTOR JOAQUIN SANDOVAL GUARIN,INGITELCOM@HOTMAIL.COM,ingitelcom@hotmail.com,3185657585,,CARRERA 2 # 5 - 14 BARRIO CENTRO,CONCEPCIoN,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
13951565-7,ESTACION DE SERVICIO SUPER BRIO LOS ARREAYANES,,segundoabelpardo12345@gmail.com,,,,Velez,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
16369149-1,HERRERA VALLEJO REINEL ANTONIO,,,,,,Floridablanca,SANTANDER,,false
18915491-6,MONSALVE JIMENEZ EDGAR,,,,,,Rionegro,SANTANDER,,false
18923245-4,RODELO MORENO WILMAN ENRIQUE,,,,,,Bucaramanga,SANTANDER,,false
20627488-5,GOMEZ DUARTE ANA LIDIA,,,,,,Velez,SANTANDER,,false
28098376-7,PIEDAD YADIRA VARGAS MARTINEZ - ESTACION DE SERVICIO CHARALA,,EDSCHARALA@YAHOO.ES,,,,Charala,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
28140280-8,ADELAIDA MOLINA SAAVEDRA,PACHECO206@HOTMAIL.COM,pacheco206@hotmail.com,3214050989,,"VIA CENTRAL TOLOTA VADOREAL, FINCA EL TESORO",SUAITA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
28214320-3,MORENO RUIZ FANNY LUCIA,,,,,,Lebrija,SANTANDER,,false
28224831-8,RUTH AYDEE MANTILLA GOMEZ,MAR10_2010@YAHOO.ES,mar10_2010@yahoo.es,3007359519,,CALLE 20 23 23,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
28479897-8,RITA DELIA ROJAS ARDILA,,sfa.asesorcontratacion@gmail.com,,,,Barbosa,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
33703845-4,SANDRA EMILSE OLMOS,OLMOSSANDRA068@GMAIL.COM,olmossandra068@gmail.com,3107593730,,KM 8 VIA BARBOSA PUENTE NACIONAL,PUENTE NACIONAL,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
3438416-2,DIEGO ALEJANDRO REYES PEÑA,DREYESPE@GMAIL.COM,dreyespe@gmail.com,3156428983,,CR 29 # 29-59 TORRE 3 APT 1402,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
37310035-2,CHINCHILLA DE GALVIZ OLIVA MARIA,,,,,,Bucaramanga,SANTANDER,,false
37328984-6,ESTACION DE SERVICIO BOLIVAR,,EDSBOLIVAR@GMAIL.COM,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
37545576-4,RODRIGUEZ RODRIGUEZ ROSA LUDY,,,,,,Bucaramanga,SANTANDER,,false
37720611-4,OSMA CASTILLO LIDY MAYARITH,,,,,,Piedecuesta,SANTANDER,,false
37720653-3,MUJICA BARON ISABEL CRISTINA,,,,,,Bucaramanga,SANTANDER,,false
37746405-6,ARIAS AYALA RUDDY LHAY,,,,,,Bucaramanga,SANTANDER,,false
37794935-2,REYES MONSALVE HELENA,,,,,,Piedecuesta,SANTANDER,,false
37810283-8,MARIA ISABEL TORRRES DE RUEDA,MARIAISABELTORRESDERUEDA@GMAIL.COM,edsaratoca@gmail.com,3103353446,,ARATOCA,ARATOCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
37815014-6,EDS LA RIVIERA,LARIVIERACONTABILIDAD@GMAIL.COM,larivieracontabilidad@gmail.com,6388828,,CRA 27 NO. 42-570,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
37861965-0,RIVEROS RODRIGUEZ DIANA MARITZA,,,,,,Bucaramanga,SANTANDER,,false
37862883-1,BECARIA PINZON HENNY LIZETH,,,,,,Bucaramanga,SANTANDER,,false
37878171-4,ROJAS JIMENEZ NINI JOHANNA,,,,,,Bucaramanga,SANTANDER,,false
37890068-2,EDS LA MIEL,BOMBALAMIEL@GMAIL.COM,bombalamiel@gmail.com,3116345182,,KM 8 VIIA SAN GIL CHARALA,PaRAMO,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
37893950-8,ORDONEZ RODRIGUEZ YIOMARA MARCELA,,,,,,Floridablanca,SANTANDER,,false
37899811-1,BONILLA GOMEZ NANCY NAYBE,,,,,,San Gil,SANTANDER,,false
39018778-2,FLOREZ FLOREZ MILENA,,,,,,Bucaramanga,SANTANDER,,false
43014166-1,PINEDA ALVAREZ ANGELA MARIA,,,,,,Bucaramanga,SANTANDER,,false
49664361-1,VARGAS FIGUEROA JAINETH,,,,,,Bucaramanga,SANTANDER,,false
53021021-8,SISTEMAS INTEGRALES DE GESTIoN EMPRESARIAL,SIGE.GESTIONINTEGRAL@GMAIL.COM,dmortega2457@gmail.com,3142026620,,CARRERA 6 # 35 - 05 APARTAMENTO 201,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
5420326-6,LUIS ALBERTO CACERES,,johannar39@gmail.com,,,,El Playon,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
5607439-4,HERNAN RUIZ PRADA,EDSELRUISENOR1969@GMAIL.COM,edselruisenor1969@gmail.com,3112872290,,CR 4 8 256 BR SANTO DOMINGO,CAPITANEJO,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
5619644-1,CIRO ALFONSO PRADA ALBINO,CIROPRADA@HOTMAIL.COM,ciroprada@hotmail.com,3158447074,,CARRERA 9 NO 2-27,SIMACOTA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
5622390-5,ARDILA CASTRO REINALDO,,,,,,San Gil,SANTANDER,,false
5624602-0,MARTINEZ REYES SERAFIN,,,,,,Charala,SANTANDER,,false
5626135-1,RINCON MENDEZ GUSTAVO,,,,,,San Gil,SANTANDER,,false
5638295-3,JURADO DUARTE CARLOS FELIPE,,,,,,Floridablanca,SANTANDER,,false
5654555-0,SIERRA GALINDO DIEGO EMILIO,,,,,,Floridablanca,SANTANDER,,false
5656888-7,ALVAREZ ARIZA CESAR ORLANDO,,,,,,Socorro,SANTANDER,,false
5660989-8,ANDRES FELIPE CAMACHO LOPEZ,,tilos80@hotmail.com,,,,Guepsa,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
5670723-9,FIGUEREDO MUÑOZ PABLO ANTONIO,,,,,,Lebrija,SANTANDER,,false
5690040-2,GUALDRON TOLEDO HENRY ARTURO,,,,,,Rionegro,SANTANDER,,false
60300400-9,EVILA CERVELEON GONZALEZ,,soporte@uricer.com,,WWW.URICER.COM,,Giron,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
604000357-5,GARDERET MURIEL ANNE,,,,,,Barichara,SANTANDER,,false
63278527-2,POVEDA CACERES MARIA MELIDA,,,,,,Bucaramanga,SANTANDER,,false
63279915-1,ULLOA DE LAYTON LIBIA MERCEDES,,,,,,Piedecuesta,SANTANDER,,false
63296480-1,RAMIREZ JAIMES BEATRIZ ELENA,,,,,,Bucaramanga,SANTANDER,,false
63298885-1,DIAZ CUBIDES MYRIAN DELIA,,,,,,Bucaramanga,SANTANDER,,false
63305256-8,TAVERA RODRIGUEZ ELCY JANETH,,,,,,Bucaramanga,SANTANDER,,false
63312849-4,CECILIA ESPITIA CONTRERAS,,ceciliaespitiacontreras@hotmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
63327395-8,MEZA TORRES MARTHA,,,,,,Bucaramanga,SANTANDER,,false
63352899-3,SIERRA LUNA CARMENZA,,,,,,Floridablanca,SANTANDER,,false
63353612-1,RODRIGUEZ RIOS DALIA,,,,,,Floridablanca,SANTANDER,,false
63359842-6,GONZALEZ SANCHEZ YACQUELINE,,,,,,Guadalupe,SANTANDER,,false
63370343-7,SAAVEDRA COMBITA CLARA ELIZABETH,,,,,,La Belleza,SANTANDER,,false
63439647-1,SALCEDO DE FORERO MATILDE,,,,,,Piedecuesta,SANTANDER,,false
63503312-1,ROJAS VILLAMIZAR GLADYS,,,,,,Tona,SANTANDER,,false
63526241-6,MORENO PARDO CLAUDIA LILIANA,,,,,,Floridablanca,SANTANDER,,false
63548967-9,KELLY JOHANNA JAIMES GALVIS,KJOHANNAJAIMES@HOTMAIL.COM,kjohannajaimes@hotmail.com,3166913591,,CARRERA 12#200-105 CONDOMINIO MEDITERRANE LA TOSCANA CASA 36,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
63555251-3,NAVARRO RAMIREZ LEIDY MELISSA,,,,,,Bucaramanga,SANTANDER,,false
63557046-9,SANTAMARIA MEDINA YENNY KATHERINE,,,,,,Bucaramanga,SANTANDER,,false
63557317-1,YANETH CAROLINA SARMIENTO BUENO,CONTRATACIONCSB@HOTMAIL.COM,contratacioncsb@hotmail.com,3214525798,,CRA 6 # 4-11 PISO 2,GALaN,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
6597655-8,AQUILINO CARREÑO NARANJO,AQUICAMILIN@GMAIL.COM,aquicamilin@gmail.com,3202333236,,CRA 4 NO 12 - 98,CONTRATACIoN,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
6769977-3,GIL SANABRIA LIBARDO,,,,,,Barbosa,SANTANDER,,false
6775442-1,BAUTISTA PALACIOS FRANCO,,,,,,Piedecuesta,SANTANDER,,false
700202326-2,CARO CONTRERAS GONZALO,,,,,,Bucaramanga,SANTANDER,,false
700288940-4,MANEIRO ROJAS CARLOS ALBERTO,,,,,,Bucaramanga,SANTANDER,,false
700331541-2,FERRER ACOSTA ALEXANDRA ANTONIA,,,,,,Bucaramanga,SANTANDER,,false
700366613-5,RAMIREZ BARRIOS JUNIOR ALEXANDER,,,,,,Bucaramanga,SANTANDER,,false
700485018-2,RAMIREZ CONTRERAS JOSE ALBIO,,,,,,Floridablanca,SANTANDER,,false
72254372-7,EDGAR GoMEZ,EDGORO@HOTMAIL.COM,edgoro@hotmail.com,3012765665,,CR 37 # 51 -99 AP 401,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
72357836-5,RAMIREZ ZAMORA IVAN DARIO,,,,,,Bucaramanga,SANTANDER,,false
73215189-2,RICARDO ANTONIO DOMINGUEZ GOMEZ,RICARDOMINGUEZGOMEZ@GMAIL.COM,ricardominguezgomez@gmail.com,3012551614,,CONJUNTO REDIDENCIAL PARAGUITAS,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
74365912-8,ARGUELLO NIÑO EDGAR,,,,,,Giron,SANTANDER,,false
7444469-1,URREGO URAN LUIS ARMANDO,,,,,,Bucaramanga,SANTANDER,,false
7924427-2,CASTILLO CARDENAS WILSON,,,,,,Santa Helena Del Opon,SANTANDER,,false
79266559-4,TAMI MEDINA CARLOS ALFONSO,,,,,,Bucaramanga,SANTANDER,,false
79312836-7,GERMAN,,eds.gersan@hotmail.com,,,,La Paz,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
79753300-3,ROMERO RUEDA ROBINSON RAFAEL,,,,,,Barbosa,SANTANDER,,false
79791496-1,PEREZ  MIGUEL ANGEL,,,,,,Velez,SANTANDER,,false
79863405-1,RAUL EDUARDO ARANGO CASTAÑO,,EDSGUEPSA@GMAIL.COM,,,,Guepsa,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800004820-3,INGENIERIA DE PROYECTOS CONSTRUCCIONES Y ASESORIAS LIMITADA INPROCA LTDA.,,,,,,Bucaramanga,SANTANDER,,false
800011313-1,PEÑUELA & ASOCIADOS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
800013262-1,INTER OBRAS LIMITADA,,,,,,Bucaramanga,SANTANDER,,false
800020511-1,INVERSIONES LOZANO ORTIZ S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
800077589-9,CIVILES Y ARQUITECTOS CONSTRUCTORES LIMITADA.,,,,,,Bucaramanga,SANTANDER,,false
800098568-4,COMERCIALIZADORA DE COMBUSTIBLES Y LUBRICANTES COMERCOMB S A S,,,,,,San Gil,SANTANDER,,false
800112587-4,"CONSULTORES CONTRATISTAS E INTERVENTORES ASOCIADOS EN SERVICIOS PUBLICOS - DOMICILIARIOS, DESARROLLO RURAL Y URBANO COINAGUAS S.A.S.",COINAGUASCONSULTORES@GMAIL.COM,coinaguasconsultores@gmail.com,6305100,,CARRERA12 31 24,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800136622-8,ELECTRICIDAD Y ELECTRONICA EYE INGENIERIA S.A.S,,,,,,Bucaramanga,SANTANDER,,false
800141601-3,RUIZ RODRIGUEZ Y COMPAÑIA LIMITADA,,,,,,Bucaramanga,SANTANDER,,false
800145792-1,HELIODORO OLIVEROS SRA E HIJOS LTDA,,estacionlosolivos@hotmail.com,,,,San Gil,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800169495-0,GMH LTDA,,jaimesantos94@gmail.com,,,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800175243-6,MICROINGENIERIA SOCIEDAD SIMPLIFICADA POR ACCIONES,,,,,,Floridablanca,SANTANDER,,false
800182884-6,COINGESER LTDA,,coingeserltda@hotmail.com,,WWW.COINGESER.NET,,Piedecuesta,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800193010-3,PSL PROANaLISIS S.A.S. BIC,PSLPROANALISIS@YAHOO.COM,pslproanalisis@yahoo.com,(7)6444625,HTTP://WWW.PSLPROANALISIS.COM/INDEX.PHP,CARRERA 14 # 55 - 18,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800213081-3,SERIAL LTDA,,serialsecop@gmail.com,,,,Giron,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800218136-2,CONSULTORES ESPECIALIZADOS Y ASOCIADOS DE SANTANDER SAS,,concursosmcconsultores@gmail.com,,,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800223695-8,SERVINCOL LTDA,SERVINCOL_LTDA@HOTMAIL.COM,servincol_ltda@hotmail.com,6363994,,KM 2176 CC NATURA TO 2 OF 528,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800226766-6,PROMIORIENTE S.A. E.S.P,,,,,,Bucaramanga,SANTANDER,,false
800228569-0,CIAMB SAS,CIAMBLTDA@YAHOO.COM,ciambltda@yahoo.com,3006806588,,CALLE 14 #35 - 111 OFICINA 102 BARRIO LOS PINOS,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800233670-7,CPI CENTRAL DE PROYECTOS E INGENIERiA SAS,CPINGENIERIA2020@GMAIL.COM,cpingenieria2020@gmail.com,6432734,,URB BALCONES DE RUITOQUE TO 2 AP 303 KM 7 VIA PIEDECUESTA,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
800242422-5,VERA Y CIA. LIMITADA,,,,,,Bucaramanga,SANTANDER,,false
800248731-3,MULTINGENIERIA LTDA,,,,,,Bucaramanga,SANTANDER,,false
800249095-1,CONCREVIAS S.A.S.,,,,,,Floridablanca,SANTANDER,,false
800253118-8,SYS INGENIERiA Y SERVICIOS SAS,LICITACIONES@SYSINGENIERIAYSERVICIOS.COM,licitaciones@sysingenieriayservicios.com,3227730867,,CALLE 30 # 24 - 38 CAÑAVERAL,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
80210545-4,GARCIA PIZZA JOHAN YAMID,,,,,,Piedecuesta,SANTANDER,,false
80214868-6,SANCHEZ DAZA MIGUEL ENRIQUE,,,,,,Bucaramanga,SANTANDER,,false
80387932-1,SUAREZ CASALLAS GERMAN,,,,,,San Gil,SANTANDER,,false
804000035-4,EDS LA GLORIETA,,estacionlaglorieta@yahoo.com.mx,,,,Socorro,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
804000534-8,REINCO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
804000551-3,GAS NATURAL DEL CESAR S.A E.S.P,JFROJAS@GRUPOVANTI.COM,jfrojas@grupovanti.com,3187287630,,DIAGONAL 13 # 60A - 54,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
